TIME,ID,AGE,S,ETHBLACK,ASVABC,URBAN,REGNE,REGNC,REGW,REGS,EARNINGS,AGESQ
16,3796,34,12,0,60.25,1,0,0,1,0,12.449998,1156
16,3800,33,17,0,52,1,0,1,0,0,15.050002,1089
16,3803,35,18,0,55.75,1,0,1,0,0,15.770003,1225
16,3804,35,18,0,59.5,0,0,1,0,0,11.769999,1225
16,3805,33,16,0,59.75,1,0,1,0,0,11.530003,1089
16,3807,35,15,0,51.5,1,0,0,1,0,15.380001,1225
16,3809,34,16,0,61.5,1,0,1,0,0,18.000002,1156
16,3815,31,16,0,60.75,1,1,0,0,0,31.460011,961
16,3817,38,18,0,62.75,1,0,1,0,0,41.339996,1444
16,3818,36,18,0,63,1,0,0,0,1,12.3,1296
16,3822,36,12,1,31.75,1,0,1,0,0,5.0000005,1296
16,3825,35,11,1,35.25,1,0,1,0,0,6.9500008,1225
16,3829,36,12,0,51.75,0,0,0,0,1,15.759997,1296
16,3836,34,19,0,61.5,1,0,1,0,0,27.349995,1156
16,3840,37,12,1,37.75,1,0,1,0,0,8.6500015,1369
16,3844,35,14,0,61,1,0,0,1,0,13.999999,1225
16,3846,31,12,0,52.25,1,0,1,0,0,14.420004,961
16,3847,37,12,0,55,1,0,1,0,0,20.669998,1369
16,3849,34,12,0,48,1,0,1,0,0,19,1156
16,3850,35,12,0,52.5,1,0,1,0,0,11.620001,1225
16,3852,31,12,0,47,1,0,1,0,0,8.000001,961
16,3854,34,20,0,56.25,1,0,0,0,1,33.650005,1156
16,3855,32,20,0,59.75,1,0,0,1,0,13.979999,1024
16,3857,32,16,0,62,1,0,1,0,0,22.200005,1024
16,3859,36,12,0,38.25,1,0,1,0,0,8.1899996,1296
16,3860,35,19,0,62.75,1,0,1,0,0,15.380001,1225
16,3861,32,16,0,60.75,1,0,1,0,0,14.420004,1024
16,3862,35,14,0,57.75,1,0,1,0,0,18.259998,1225
16,3868,33,18,0,57.75,1,0,1,0,0,11.530003,1089
16,3870,37,14,0,60,0,0,1,0,0,8.000001,1369
16,3871,33,20,0,60.5,1,1,0,0,0,31.08,1089
16,3872,38,16,0,61.25,1,0,1,0,0,12.739998,1444
16,3874,34,16,0,62.75,1,0,1,0,0,28.840008,1156
16,3875,32,16,0,60.25,1,0,0,0,1,20.969999,1024
16,3877,35,15,0,56.75,1,0,1,0,0,9.2299986,1225
16,3884,32,14,0,52.75,1,0,0,0,1,12.709999,1024
16,3885,33,16,0,63.75,1,0,1,0,0,33.650005,1089
16,3886,31,17,0,62.25,0,0,1,0,0,19.789997,961
16,3887,33,20,0,63.75,1,0,0,1,0,15.110002,1089
16,3890,32,18,0,59,1,0,1,0,0,32.689999,1024
16,3891,32,13,0,40.5,1,0,1,0,0,9.4000015,1024
16,3892,33,16,0,60.5,1,0,1,0,0,16.529997,1089
16,3895,38,20,0,60.75,1,0,1,0,0,37.909996,1444
16,3900,31,12,0,38.75,1,0,1,0,0,9.000001,961
16,3901,37,15,0,62,1,0,1,0,0,14.950003,1369
16,3902,32,16,0,62.75,1,0,1,0,0,20.710003,1024
16,3903,36,17,0,56,1,0,1,0,0,17.780001,1296
16,3906,34,12,0,39.5,1,0,1,0,0,7.6900005,1156
16,3907,35,13,0,57,0,0,1,0,0,25.000002,1225
16,3908,36,13,0,49.25,1,0,1,0,0,11.42,1296
16,3910,32,16,0,52,1,0,0,1,0,14.530004,1024
16,3911,34,18,0,56.5,1,0,0,1,0,16.230001,1156
16,3912,37,15,0,57.75,1,0,0,0,1,19.249998,1369
16,3920,33,12,0,50.75,0,0,0,0,1,69.999992,1089
16,3921,32,14,0,54.5,1,0,0,0,1,18.000002,1024
16,3924,31,20,0,62,1,0,0,0,1,16.939999,961
16,3925,34,17,0,62.25,1,0,0,1,0,11.089997,1156
16,3926,31,18,0,59.75,0,0,0,0,1,17.300003,961
16,3927,36,12,0,46.5,0,0,0,0,1,13.41,1296
16,3930,35,12,0,49,1,0,0,0,1,6.6000004,1225
16,3932,34,12,1,42.5,1,0,0,0,1,16.32,1156
16,3933,32,12,1,32.75,1,0,0,0,1,20.000002,1024
16,3934,35,12,1,37.25,1,0,0,0,1,10.000001,1225
16,3943,36,11,1,34,1,0,0,0,1,7.25,1296
16,3945,33,12,1,31.5,1,0,0,0,1,5.0000005,1089
16,3952,38,16,1,45,1,0,0,0,1,17.300003,1444
16,3953,35,16,1,45.25,1,0,0,0,1,21.150005,1225
16,3954,37,13,1,46.25,1,0,0,0,1,6.5000014,1369
16,3956,33,13,1,52.5,1,0,0,0,1,13.220001,1089
16,3957,35,12,1,46.25,1,1,0,0,0,16.079996,1225
16,3958,35,8,1,36,1,0,0,0,1,14.420004,1225
16,3961,33,8,0,46.25,0,0,0,0,1,12.000001,1089
16,3965,33,15,0,55.5,1,0,0,0,1,25.639997,1089
16,3966,38,20,1,58.25,1,0,1,0,0,43.750019,1444
16,3976,33,12,1,33,1,0,0,0,1,6.0000005,1089
16,3979,37,19,0,61.5,1,0,0,0,1,38.839996,1369
16,3980,37,16,0,63.75,1,0,0,0,1,36.370003,1369
16,3982,37,12,0,43.75,1,0,0,0,1,8.000001,1369
16,3984,35,16,0,60,1,0,0,0,1,19.23,1225
16,3985,38,13,0,46.5,0,0,1,0,0,19.23,1444
16,3986,38,12,0,40.5,1,0,0,0,1,4.0000005,1444
16,3988,37,12,1,41.5,1,0,0,1,0,10.000001,1369
16,3989,32,12,0,44,1,0,0,0,1,24.380005,1024
16,3995,34,12,1,42.5,1,0,0,0,1,8.3699999,1156
16,4000,37,7,0,44.75,0,0,0,0,1,12.000001,1369
16,4002,32,17,0,42.25,1,0,1,0,0,9.2600021,1024
16,4004,37,12,0,54.25,1,0,0,0,1,15.000001,1369
16,4008,38,13,1,37.75,1,0,0,0,1,14.580001,1444
16,4009,31,14,0,52.5,1,0,0,0,1,8.000001,961
16,4013,34,12,0,34.75,1,0,0,0,1,9.1599998,1156
16,4014,31,12,0,41.5,1,0,0,0,1,15.000001,961
16,4015,33,14,1,43.25,1,0,0,0,1,9.2900009,1089
16,4021,31,12,1,42.5,1,0,0,0,1,8.000001,961
16,4022,32,12,0,39.25,0,0,0,0,1,14.050002,1024
16,4023,31,16,0,60,1,0,0,0,1,17.559999,961
16,4025,33,9,0,45,1,0,0,0,1,9.000001,1089
16,4033,37,15,0,58.5,0,0,0,0,1,11.649999,1369
16,4034,35,12,0,54.5,1,0,0,0,1,10.930002,1225
16,4035,34,13,0,50.5,1,0,0,0,1,9.1000004,1156
16,4037,32,14,0,58,1,0,0,0,1,6.9999995,1024
16,4043,32,14,0,50.5,1,0,0,0,1,23.070002,1024
16,4049,35,11,0,49.25,1,0,0,0,1,9.6000004,1225
16,4050,34,12,0,53,1,0,0,0,1,10.630002,1156
16,4051,32,13,0,58.75,1,0,0,0,1,8.21,1024
16,4052,32,13,0,56.25,1,0,0,0,1,19.650002,1024
16,4054,35,14,0,42.75,1,0,0,0,1,15.86,1225
16,4055,31,18,0,61.5,1,0,0,0,1,34.960018,961
16,4056,35,16,0,57.25,1,0,0,0,1,18.259998,1225
16,4058,32,17,0,55.5,0,0,0,0,1,22.219999,1024
16,4059,33,18,0,62.5,1,0,0,0,1,23.070002,1089
16,4064,31,12,0,61.25,1,0,0,0,1,14.420004,961
16,4067,34,12,0,50.5,0,1,0,0,0,10.000001,1156
16,4071,32,12,1,37.5,1,0,0,0,1,7.5000005,1024
16,4074,32,19,0,62.75,1,0,0,0,1,29.020002,1024
16,4077,34,12,0,51,0,0,0,0,1,7.5000005,1156
16,4081,31,12,0,38.25,0,0,0,0,1,13.750003,961
16,4084,38,17,0,58.25,0,0,0,0,1,11.92,1444
16,4085,32,12,0,42.25,0,0,0,0,1,5.6500006,1024
16,4086,38,16,0,62,0,0,0,0,1,13.460001,1444
16,4090,32,12,0,49,1,0,0,0,1,17.289999,1024
16,4091,36,12,0,50,0,0,0,0,1,9.2799997,1296
16,4092,34,18,0,54.75,0,0,0,0,1,14.029998,1156
16,4094,33,16,0,54,1,0,0,0,1,15.510004,1089
16,4097,34,12,0,57.25,1,0,0,0,1,15.42,1156
16,4099,31,12,0,48.25,1,0,0,0,1,8.5300016,961
16,4101,35,12,0,46.75,1,0,0,0,1,6.8500004,1225
16,4103,37,12,0,50.5,1,0,0,0,1,9.8599987,1369
16,4104,35,12,0,49.25,1,0,0,0,1,10.499999,1225
16,4105,37,12,0,48.25,0,0,0,0,1,6.9999995,1369
16,4106,32,16,0,61,1,0,0,0,1,18.990002,1024
16,4108,34,16,0,53.75,1,0,0,0,1,7.3500013,1156
16,4113,34,12,0,37.75,1,0,0,0,1,7.25,1156
16,4114,32,12,0,50.75,0,0,0,0,1,11.4,1024
16,4116,33,16,0,55.25,1,0,0,0,1,16.339996,1089
16,4117,34,12,0,43,0,0,0,0,1,12.000001,1156
16,4118,33,10,0,33.25,1,0,0,0,1,5.0000005,1089
16,4119,39,9,0,41,1,0,0,0,1,8.6500015,1521
16,4120,35,12,0,47,1,0,0,0,1,12.040001,1225
16,4123,31,12,1,37.25,1,0,1,0,0,8.8000002,961
16,4124,35,18,0,53.25,1,0,0,0,1,16.819998,1225
16,4127,34,13,0,55.75,1,0,0,0,1,13.070003,1156
16,4128,37,12,0,55.75,1,0,0,0,1,11.579999,1369
16,4129,33,14,0,53.75,1,0,0,0,1,9.4499998,1089
16,4130,31,12,0,26.5,1,0,0,0,1,9.2500019,961
16,4131,32,13,1,54.25,1,0,0,1,0,15.009997,1024
16,4135,32,12,1,42.75,1,0,0,0,1,6.6300011,1024
16,4137,34,16,0,55.5,1,0,0,0,1,10.960001,1156
16,4145,33,12,0,42.5,0,0,0,0,1,6.0500011,1089
16,4148,33,15,0,42.5,1,0,0,0,1,12.599998,1089
16,4149,36,12,1,49,1,0,0,0,1,17.259998,1296
16,4151,38,12,0,55,1,0,0,0,1,10.149998,1444
16,4152,38,12,0,53,1,0,0,0,1,17.829998,1444
16,4155,31,11,0,32.25,1,0,0,0,1,10.25,961
16,4156,33,9,0,34.75,1,0,0,0,1,10.25,1089
16,4158,32,10,0,40.75,1,0,0,0,1,12.000001,1024
16,4159,35,12,0,41.75,1,0,0,0,1,17.000002,1225
16,4163,31,12,0,54.5,0,0,0,0,1,18.000002,961
16,4169,36,12,1,39.25,1,0,0,0,1,5.0000005,1296
16,4172,33,16,0,60.25,1,0,0,0,1,7.5000005,1089
16,4173,38,12,1,41,1,0,0,0,1,6.5000014,1444
16,4174,35,15,1,51.5,1,0,0,0,1,12.500001,1225
16,4180,34,12,1,48,1,0,0,0,1,8.8100014,1156
16,4181,33,11,1,45,1,0,0,0,1,6.9999995,1089
16,4191,32,18,0,58.5,1,0,0,0,1,24.030005,1024
16,4192,31,16,0,53.75,1,0,0,0,1,27.039995,961
16,4200,36,15,1,37,1,0,0,0,1,13.210001,1296
16,4202,32,12,1,33.25,1,0,0,0,1,5.9800014,1024
16,4203,33,14,1,37.75,1,0,0,0,1,6.7300005,1089
16,4206,33,12,1,36,1,0,0,0,1,6.6499987,1089
16,4207,36,19,1,59.5,1,0,1,0,0,46.149994,1296
16,4213,33,16,1,57.5,1,0,0,0,1,19.709995,1089
16,4219,34,14,0,42.5,0,0,0,0,1,9.6699991,1156
16,4221,32,11,0,34,0,0,0,0,1,16.000002,1024
16,4222,35,12,0,54.75,0,0,0,0,1,9.4400015,1225
16,4225,38,16,0,51.75,1,0,0,0,1,10.000001,1444
16,4226,36,20,0,62,1,0,0,0,1,15.000001,1296
16,4227,33,18,0,58.25,1,0,0,0,1,20.760002,1089
16,4230,33,14,0,61.5,1,0,0,0,1,49.999981,1089
16,4232,36,17,0,54.25,1,0,0,0,1,27.9,1296
16,4236,38,13,0,60,1,0,0,0,1,15.670001,1444
16,4238,37,15,0,61.5,1,0,0,0,1,11.620001,1369
16,4240,37,12,0,51.75,1,0,0,0,1,11.15,1369
16,4242,33,12,0,47.75,1,0,1,0,0,13.999999,1089
16,4245,34,14,0,51.25,0,0,0,0,1,12.3,1156
16,4248,34,14,0,59,1,0,0,0,1,20.190002,1156
16,4252,31,14,0,49.5,1,0,0,0,1,18.000002,961
16,4257,38,16,0,51,0,0,0,0,1,15.380001,1444
16,4260,38,13,0,62.5,0,0,0,0,1,5.0000005,1444
16,4263,33,8,0,42,0,0,0,0,1,8.500001,1089
16,4267,38,14,0,42.5,1,0,0,0,1,6.9699993,1444
16,4271,33,16,1,37.25,1,0,0,0,1,24.030005,1089
16,4278,36,12,0,55.25,1,0,0,0,1,15.139997,1296
16,4285,32,16,0,46.75,1,0,0,0,1,14.530004,1024
16,4288,32,16,0,59.25,1,0,0,0,1,11.659998,1024
16,4292,38,14,0,55,1,0,0,0,1,13.080003,1444
16,4296,37,16,0,53.25,0,0,0,0,1,14.010002,1369
16,4297,35,13,0,50.75,1,0,0,0,1,19.23,1225
16,4298,33,16,0,61,1,0,0,0,1,23.619997,1089
16,4299,32,16,0,57,1,0,0,0,1,23.25,1024
16,4300,34,12,0,58.25,1,0,0,0,1,11.100002,1156
16,4302,34,19,0,56.25,1,0,0,0,1,16.230001,1156
16,4303,32,12,0,50.75,1,0,0,0,1,8.8200016,1024
16,4305,32,12,0,36.25,0,0,1,0,0,7.3000016,1024
16,4308,32,11,0,53.25,1,0,0,0,1,9.1299992,1024
16,4314,31,12,1,36.75,1,0,0,0,1,6.9999995,961
16,4323,35,12,1,49.25,1,0,0,1,0,8.5200014,1225
16,4324,33,12,1,36.5,1,0,0,1,0,16.629999,1089
16,4325,37,13,0,47.75,1,0,0,1,0,19.179998,1369
16,4327,31,12,0,55.75,1,0,1,0,0,8.8000002,961
16,4328,37,12,0,54,1,0,0,1,0,9.4000015,1369
16,4329,37,12,0,58.25,1,0,0,1,0,18.000002,1369
16,4330,34,14,0,37,1,0,0,1,0,14.9,1156
16,4334,31,12,0,44.75,1,0,0,1,0,6.9500008,961
16,4337,36,13,0,53.75,1,0,0,1,0,7.25,1296
16,4339,32,12,0,52,1,0,0,1,0,15.000001,1024
16,4347,36,12,0,45.5,1,0,0,1,0,12.500001,1296
16,4348,31,14,0,52.75,1,0,0,1,0,23.25,961
16,4349,31,10,0,28.75,1,0,1,0,0,7.5000005,961
16,4350,37,16,0,62,1,0,1,0,0,11.21,1369
16,4352,36,16,0,58,1,0,0,1,0,26.160006,1296
16,4353,38,16,0,58.25,1,0,0,1,0,28.840008,1444
16,4358,38,15,0,62.75,1,0,0,1,0,17.1,1444
16,4365,35,12,0,59.75,0,0,1,0,0,8.500001,1225
16,4368,38,12,0,49.5,1,0,0,1,0,12.550002,1444
16,4370,35,12,0,50.75,1,0,0,1,0,13.37,1225
16,4371,34,12,0,49,1,0,0,1,0,16.749996,1156
16,4372,36,18,0,62.5,1,0,0,0,1,23.009995,1296
16,4373,32,12,0,44.25,1,0,0,1,0,12.010001,1024
16,4374,35,12,1,42.25,1,0,0,1,0,6.9999995,1225
16,4376,39,14,0,55.25,1,0,0,1,0,9.3600016,1521
16,4380,38,13,0,61.5,1,0,0,1,0,14.750003,1444
16,4382,33,14,0,63.5,1,0,1,0,0,13.68,1089
16,4384,33,12,0,39,1,0,1,0,0,3.0599999,1089
16,4387,33,17,0,62.75,1,0,0,1,0,19.379999,1089
16,4401,31,12,0,52.25,1,0,0,1,0,9.2000008,961
16,4402,38,12,0,50.75,1,0,0,1,0,16.15,1444
16,4404,35,12,1,28.75,1,0,0,1,0,6.0000005,1225
16,4408,32,16,0,54.75,1,0,0,1,0,20.190002,1024
16,4409,35,13,0,47.25,1,0,0,1,0,18.000002,1225
16,4418,33,16,0,48,1,0,0,1,0,25.000002,1089
16,4421,32,17,0,59,1,0,0,1,0,20.000002,1024
16,4422,33,12,0,52.25,1,0,0,0,1,71.419983,1089
16,4425,36,18,0,61.75,1,0,0,1,0,12.500001,1296
16,4426,37,15,0,63.5,1,0,0,1,0,120.00001,1369
16,4427,31,12,0,49,1,0,0,1,0,21.150005,961
16,4428,35,19,0,63.25,1,0,0,0,1,187.00999,1225
16,4431,34,13,1,35.75,1,0,0,1,0,11.940001,1156
16,4432,37,12,0,52.5,0,0,0,1,0,11.089997,1369
16,4440,31,12,0,42.75,1,0,0,1,0,17.000002,961
16,4445,33,12,0,46,1,0,0,1,0,15.000001,1089
16,4448,31,16,0,57,1,0,0,1,0,16.500002,961
16,4451,32,13,0,48,1,0,0,1,0,14.629997,1024
16,4452,31,12,0,46.25,1,0,0,1,0,11.009997,961
16,4464,36,13,1,37.75,1,0,0,1,0,13.939999,1296
16,4465,33,14,0,49.25,1,0,0,1,0,16.77,1089
16,4468,37,13,0,55.5,1,0,0,1,0,24.500006,1369
16,4469,34,12,0,39,1,0,0,1,0,11.250001,1156
16,4471,32,20,0,60.25,1,0,0,1,0,30.760002,1024
16,4472,35,12,0,53.75,1,0,0,0,1,9.5,1225
16,4475,38,13,0,41,1,0,0,1,0,15.990003,1444
16,4480,35,16,1,60.25,1,0,0,1,0,21.419998,1225
16,4482,35,10,0,42.25,1,0,0,1,0,22.399998,1225
16,4493,38,16,0,57,1,0,0,1,0,19.949997,1444
16,4495,35,12,0,56,1,0,0,1,0,15.670001,1225
16,4498,32,12,0,50.75,1,0,0,1,0,12.500001,1024
16,4500,33,14,0,40.5,1,0,0,1,0,7.5000005,1089
16,4505,31,9,0,37,1,0,0,1,0,6.6999989,961
16,4506,33,14,0,40.75,1,0,0,0,1,15.000001,1089
16,4508,38,16,0,56.25,1,0,0,1,0,15.130001,1444
16,4509,32,14,0,61.75,1,0,0,1,0,22.729996,1024
16,4517,35,16,0,45.25,1,0,0,1,0,25.000002,1225
16,4519,33,12,0,48.5,1,0,0,1,0,20.999998,1089
16,4531,35,16,0,54.75,1,0,0,1,0,21.250002,1225
16,4535,37,14,0,63.25,1,0,0,1,0,15.000001,1369
16,4538,38,12,0,51.5,1,0,0,1,0,30.22999,1444
16,4539,35,15,0,52,1,0,0,1,0,10.000001,1225
16,4540,34,16,0,43,1,0,0,1,0,16.840004,1156
16,4545,39,12,0,54.75,1,0,0,1,0,24.349995,1521
16,4547,35,12,0,48.25,1,0,0,1,0,16.000002,1225
16,4548,32,16,0,58.75,1,0,0,1,0,25.239996,1024
16,4550,37,16,0,60.25,1,0,0,1,0,20.000002,1369
16,4551,34,13,0,48,1,0,0,1,0,7.6900005,1156
16,4563,34,12,0,47.25,1,0,0,1,0,25.679998,1156
16,4565,32,15,0,45.5,1,0,0,1,0,13.840001,1024
16,4566,34,12,0,56.75,1,0,0,1,0,24.180002,1156
16,4569,35,12,0,56.25,1,0,0,1,0,14.580001,1225
16,4572,32,12,0,49.5,1,0,0,1,0,14.520002,1024
16,4574,36,13,0,46.75,1,0,0,1,0,9.000001,1296
16,4577,32,12,0,50.5,1,0,0,1,0,9.3000002,1024
16,4580,36,12,0,53.5,1,0,0,1,0,8.3500004,1296
16,4583,31,12,0,55,1,0,0,1,0,10.000001,961
16,4589,36,12,0,48.25,1,0,0,1,0,8.000001,1296
16,4596,37,12,0,54.5,1,0,0,1,0,27.129999,1369
16,4597,34,12,0,41,1,0,0,1,0,6.5599999,1156
16,4600,32,12,0,52.5,1,0,0,1,0,14.5,1024
16,4601,39,12,0,43.25,1,0,0,1,0,59.999981,1521
16,4602,36,14,0,54,1,0,0,1,0,12.95,1296
16,4603,35,12,0,44.75,1,0,0,1,0,18.179998,1225
16,4606,37,16,0,61.25,1,0,0,1,0,24.030005,1369
16,4607,37,17,0,54.25,1,0,0,1,0,25.000002,1369
16,4608,34,12,0,45.5,1,0,0,1,0,10.170001,1156
16,4609,35,20,0,60.75,1,0,0,0,1,44.229992,1225
16,4621,34,12,0,56.5,1,0,0,1,0,26.570002,1156
16,4623,31,12,0,38.5,1,0,0,1,0,17.629997,961
16,4626,38,20,0,57,1,0,0,1,0,44.470016,1444
16,4629,34,13,0,55.5,1,0,0,1,0,23.000002,1156
16,4630,33,12,0,50.75,1,0,0,1,0,32.050014,1089
16,4633,36,13,0,48,1,0,0,1,0,24.469999,1296
16,4634,35,17,0,55,1,0,0,1,0,25.000002,1225
16,4635,33,16,0,61,1,0,0,1,0,17.709999,1089
16,4636,35,14,0,49.5,0,0,0,0,1,15.680002,1225
16,4637,32,12,0,29,0,0,0,0,1,10.000001,1024
16,4640,31,12,0,41.75,1,0,0,1,0,11.870001,961
16,4646,35,12,0,48,1,0,0,1,0,26.000006,1225
16,4648,31,16,0,54.75,0,0,0,1,0,16.000002,961
16,4652,35,16,0,61.5,1,1,0,0,0,20.960003,1225
16,4655,32,14,0,49.75,1,1,0,0,0,18.959997,1024
16,4661,34,14,0,57.25,1,1,0,0,0,25.390003,1156
16,4662,32,16,0,63.75,1,1,0,0,0,16.249996,1024
16,4663,34,12,0,41,0,0,0,0,1,5.5000005,1156
16,4667,34,17,0,51.75,1,1,0,0,0,14.609997,1156
16,4671,35,11,0,36.75,1,1,0,0,0,11.000001,1225
16,4673,38,12,0,32.25,1,1,0,0,0,11.000001,1444
16,4675,36,13,0,49.5,1,1,0,0,0,16.339996,1296
16,4676,34,12,0,60.5,1,1,0,0,0,16.000002,1156
16,4679,36,14,0,58,0,0,0,1,0,12.000001,1296
16,4682,38,16,0,60.5,1,1,0,0,0,17.48,1444
16,4683,38,18,0,54.5,1,0,0,0,1,12.500001,1444
16,4685,35,12,0,43.75,1,1,0,0,0,6.6600013,1225
16,4686,37,17,0,60.5,1,0,0,0,1,13.310002,1369
16,4687,33,13,0,56.5,1,0,0,0,1,26.700005,1089
16,4688,36,16,0,61.75,1,0,0,0,1,49.999981,1296
16,4695,38,16,1,61.75,1,0,0,0,1,27.879997,1444
16,4698,32,16,0,55.5,1,1,0,0,0,22.179995,1024
16,4701,36,12,0,54,1,1,0,0,0,40.380005,1296
16,4702,32,14,0,58,1,1,0,0,0,16.15,1024
16,4705,34,16,0,57.25,1,1,0,0,0,29.479996,1156
16,4707,31,12,0,50.5,1,0,1,0,0,34.610004,961
16,4710,39,12,1,39,1,1,0,0,0,9.000001,1521
16,4711,35,12,1,39.25,1,1,0,0,0,16.210001,1225
16,4713,35,15,0,51.75,1,1,0,0,0,19.23,1225
16,4715,37,16,0,62.5,1,0,0,0,1,21.16,1369
16,4716,36,12,0,35.5,1,1,0,0,0,14.5,1296
16,4720,39,12,0,55.75,0,0,1,0,0,19.600004,1521
16,4722,35,12,0,49.75,0,0,1,0,0,7.6999993,1225
16,4732,33,12,0,42.25,0,0,1,0,0,8.6500015,1089
16,4733,36,11,0,36.75,0,0,1,0,0,7.0100002,1296
16,4734,33,12,0,44.25,0,0,1,0,0,8.000001,1089
16,4737,36,16,0,54.5,1,0,1,0,0,15.380001,1296
16,4738,38,14,0,59,0,0,1,0,0,11.809999,1444
16,4740,31,12,0,48.25,0,0,1,0,0,7.75,961
16,4742,36,16,0,63.75,0,0,1,0,0,5.6999998,1296
16,4747,32,12,0,36.5,1,0,1,0,0,5.2499995,1024
16,4752,32,12,0,52,1,0,1,0,0,10.000001,1024
16,4754,36,18,0,59.5,1,0,0,1,0,24.030005,1296
16,4755,33,12,0,51.75,0,0,1,0,0,14.349998,1089
16,4759,37,12,0,53,0,0,1,0,0,13.999999,1369
16,4760,32,17,0,61,1,0,1,0,0,12.010001,1024
16,4761,38,12,0,45.75,0,0,1,0,0,8.500001,1444
16,4762,34,12,0,43.5,0,0,1,0,0,5.7500005,1156
16,4764,35,11,0,48,1,0,1,0,0,18.530005,1225
16,4765,32,12,0,53.75,1,0,1,0,0,15.36,1024
16,4767,37,17,0,63.25,1,0,1,0,0,14.100002,1369
16,4769,36,12,0,51.25,1,0,0,0,1,12.000001,1296
16,4770,32,12,0,51,0,0,1,0,0,11.4,1024
16,4771,39,12,0,48,0,0,1,0,0,17.250002,1521
16,4772,38,12,0,50.25,0,0,1,0,0,4.2500005,1444
16,4776,33,12,0,40.75,1,0,1,0,0,12.000001,1089
16,4780,36,12,0,45.75,1,0,1,0,0,8.6899996,1296
16,4785,33,12,0,50.5,1,0,1,0,0,7.3500013,1089
16,4787,35,11,0,38.5,1,0,1,0,0,7.9900007,1225
16,4788,36,12,0,51.25,1,0,1,0,0,15.019999,1296
16,4791,39,12,0,40.75,1,0,1,0,0,11.819999,1521
16,4794,31,14,0,53.5,1,0,0,0,1,10.000001,961
16,4795,31,16,0,57.25,0,0,1,0,0,18.259998,961
16,4796,33,13,0,51,1,0,0,1,0,6.1099987,1089
16,4798,35,16,0,62.5,1,0,1,0,0,11.530003,1225
16,4800,37,12,0,50.25,1,0,1,0,0,15.060002,1369
16,4801,38,14,0,53.5,1,0,1,0,0,7.6400013,1444
16,4802,34,13,0,47.75,1,0,1,0,0,6.9999995,1156
16,4808,35,12,0,59.75,1,0,1,0,0,15.749999,1225
16,4809,33,11,0,36.25,1,0,1,0,0,8.000001,1089
16,4816,32,18,0,63.25,1,0,1,0,0,53.839981,1024
16,4819,37,12,0,61,1,0,1,0,0,11.630001,1369
16,4820,35,16,0,54,1,0,1,0,0,8.2300014,1225
16,4821,31,16,0,62.5,1,0,1,0,0,14.400002,961
16,4822,38,12,0,53.75,1,0,1,0,0,6.9999995,1444
16,4823,34,12,0,54.25,1,0,0,0,1,11.000001,1156
16,4826,35,17,0,54.75,1,0,1,0,0,17.060003,1225
16,4828,34,16,0,58.5,0,0,1,0,0,23.070002,1156
16,4829,33,16,0,60,1,0,1,0,0,23.929998,1089
16,4830,31,16,0,61,0,0,1,0,0,25.000002,961
16,4831,31,18,0,60.75,1,0,1,0,0,16.889999,961
16,4832,35,14,0,59,0,0,1,0,0,16.749996,1225
16,4833,33,17,0,54.25,1,0,1,0,0,27.349995,1089
16,4840,33,15,0,58,1,0,1,0,0,9.3899984,1089
16,4844,31,13,0,39.75,1,0,1,0,0,6.6000004,961
16,4846,34,12,0,52.75,1,0,1,0,0,11.000001,1156
16,4847,33,12,0,57,0,0,1,0,0,8.9199991,1089
16,4848,34,17,0,49.25,1,0,1,0,0,12.66,1156
16,4850,31,12,0,34.5,1,0,1,0,0,6.0000005,961
16,4851,35,13,0,42.25,1,0,1,0,0,8.5300016,1225
16,4854,33,14,0,59,0,0,1,0,0,18.690001,1089
16,4858,36,12,0,57,1,0,0,0,1,25.000002,1296
16,4859,36,14,0,61.25,1,0,1,0,0,10.329998,1296
16,4863,35,12,0,41.75,1,0,0,0,1,4.5500002,1225
16,4866,38,15,0,58,1,0,1,0,0,22.32,1444
16,4871,34,16,0,62.75,0,0,1,0,0,13.73,1156
16,4873,34,16,0,61.25,1,0,1,0,0,16.529997,1156
16,4874,35,18,0,61,1,0,1,0,0,18.680002,1225
16,4876,35,12,0,55,1,0,1,0,0,7.4100013,1225
16,4878,33,18,0,60,1,1,0,0,0,19.470003,1089
16,4879,38,12,0,56,0,0,1,0,0,8.749999,1444
16,4880,36,14,0,50.5,1,0,1,0,0,11.080003,1296
16,4881,38,14,0,58.75,0,0,1,0,0,22.639997,1444
16,4884,37,12,0,59.25,1,0,1,0,0,12.500001,1369
16,4886,32,18,0,56.25,0,0,0,1,0,12.500001,1024
16,4888,35,12,0,52.25,1,0,1,0,0,12.819999,1225
16,4892,35,16,0,55.5,1,0,1,0,0,19.609997,1225
16,4894,34,16,0,55.5,1,0,1,0,0,15.870001,1156
16,4895,32,16,0,56,1,0,1,0,0,17.499998,1024
16,4896,37,16,0,61.25,1,0,1,0,0,24.070005,1369
16,4897,34,16,0,58.5,1,0,1,0,0,20.000002,1156
16,4900,39,12,0,54.25,0,0,0,0,1,9.0300016,1521
16,4901,36,11,0,41.75,0,0,0,0,1,11.000001,1296
16,4902,37,12,0,48.25,0,0,0,0,1,9.4599991,1369
16,4904,33,12,0,39.5,0,0,0,0,1,9.8899984,1089
16,4913,31,12,0,51.5,0,0,0,0,1,12.000001,961
